	ERR197562	Acinetobacter_baumannii_1294596_GCA_000582925_1_24_dna_genome	Acinetobacter_baumannii_1264765_GCA_000681815_1_24_dna_genome	ERR197616	Acinetobacter_baumannii_1564232_GCA_000584815_2_24_dna_genome	SRR654235	ERR246690	ERR246753	ERR190436	Acinetobacter_calcoaceticus_dsm_30006_cip_81_8_GCA_000368965_1_24_dna_genome	ERR197608	ERR110009	ERR197604	ERR190453	ERR197617	Acinetobacter_baumannii_1295259_GCA_000581095_1_24_dna_genome	Acinetobacter_baumannii_1239920_GCA_000582235_1_24_dna_genome	SRR387327	Acinetobacter_baumannii_1475718_GCA_000580955_1_24_dna_genome	Acinetobacter_baumannii_263903_2_GCA_000583395_1_24_dna_genome	Acinetobacter_baumannii_826659_GCA_000588515_1_24_dna_genome	ERR356293	ERR190413	ERR197615	ERR197614	ERR190469	ERR110078	Acinetobacter_calcoaceticus_anc_3811_GCA_000399665_1_24_dna_genome	Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	ERR119673	Acinetobacter_baumannii_263903_1_GCA_000682155_1_24_dna_genome	ERR190445	ERR246917	ERR246735	ERR190463	Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	Acinetobacter_calcoaceticus_anc_3680_GCA_000368945_1_24_dna_genome	ERR246703	Acinetobacter_baumannii_723929_GCA_000584215_1_24_dna_genome	ERR110090	Acinetobacter_pittii_42f_GCA_000529235_1_24_dna_genome	Acinetobacter_baumannii_1179249_GCA_000587995_1_24_dna_genome	Acinetobacter_baumannii_1000160_GCA_000588715_2_24_dna_genome	ERR190426	Acinetobacter_baumannii_742879_GCA_000588535_1_24_dna_genome	ERR190499	Acinetobacter_baumannii_1451147_GCA_000681535_1_24_dna_genome	ERR356238	ERR190427	ERR197559	Acinetobacter_baumannii_1288284_GCA_000681715_1_24_dna_genome	Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	6_S6_L001_R1_001_assembly	Acinetobacter_baumannii_1542444_GCA_000581835_1_24_dna_genome	ERR197607	ERR110085	ERR190411	Acinetobacter_baumannii_wc_141_GCA_000313935_1_24_dna_genome	ERR474004	ERR356333	Acinetobacter_baumannii_25977_9_GCA_000682095_1_24_dna_genome	Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	Acinetobacter_baumannii_1289694_GCA_000580855_1_24_dna_genome	Acinetobacter_baumannii_272263_GCA_000581215_1_24_dna_genome	ERR197557	ERR190431	Acinetobacter_baumannii_478810_GCA_000584015_2_24_dna_genome	3_S3_L001	Acinetobacter_baumannii_1578804_GCA_000582075_1_24_dna_genome	Acinetobacter_baumannii_1461402_GCA_000580635_1_24_dna_genome	Acinetobacter_calcoaceticus_niph_13_GCA_000367865_1_24_dna_genome	ERR190485	Acinetobacter_pittii_anc_3678_GCA_000369025_1_24_dna_genome	ERR197625	ERR190429	Acinetobacter_baumannii_348935_GCA_000580795_1_24_dna_genome	Acinetobacter_baumannii_983759_GCA_000582135_1_24_dna_genome	ERR356266	Acinetobacter_baumannii_479375_GCA_000581715_1_24_dna_genome	Acinetobacter_baumannii_146457_GCA_000580655_1_24_dna_genome	Acinetobacter_baumannii_1437282_GCA_000580915_1_24_dna_genome	Acinetobacter_baumannii_ci78_GCA_000516615_1_24_dna_genome	ERR197611	ERR197606	Acinetobacter_baumannii_wc_323_GCA_000314615_1_24_dna_genome	Acinetobacter_baumannii_869535_GCA_000581035_1_24_dna_genome	Acinetobacter_calcoaceticus_phea_2_GCA_000191145_1_24_dna_genome	ERR197564	ERR197641	ERR356249	ERR190424	ERR246928	Acinetobacter_baumannii_225588_GCA_000588415_1_24_dna_genome	Acinetobacter_baumannii_1294243_GCA_000588015_1_24_dna_genome	ERR246882	Acinetobacter_baumannii_573719_GCA_000588275_1_24_dna_genome	ERR249282	ERR197602	Acinetobacter_baumannii_wc_136_GCA_000315155_1_24_dna_genome	ERR246869	Acinetobacter_baumannii_230853_GCA_000581195_1_24_dna_genome	Acinetobacter_calcoaceticus_ruh2202_GCA_000162035_1_24_dna_genome
Acinetobacter_baumannii_723929_GCA_000584215_1_24_dna_genome	0.886206070667	0.870207885827	0.968727976522	0.888278596944	0.970068028689	0.891381595687	0.889943682776	0.889937534864	0.890290998996	0.900590434343	0.88775524159	0.889784220234	0.887651420584	0.887351474736	0.887037100482	0.965737226338	0.84973793613	0.889899407469	0.997346014226	0.987911336879	0.962995671895	0.891455370985	0.886556875006	0.887750221193	0.891152567938	0.889901158991	0.889483754498	0.907603158669	0.967238651941	0.967856808702	0.889729565987	0.871662018804	0.888656791186	0.890553890308	0.889222557068	0.889628333988	0.966999453434	0.975176191582	0.901522848732	0.889915144899	1.0	0.889443559502	0.986921078733	0.887994063061	0.853079755246	0.888267102365	0.964621694679	0.889438879413	0.995675998261	0.889907548199	0.885768508776	0.925375783309	0.962316415943	0.935530974057	0.992659678454	0.964718472228	0.886394445988	0.924812721173	0.88868144888	0.911539999342	0.986540703733	0.891639321971	0.891321933018	0.970638464317	0.925715740403	0.996829715338	0.851150444054	0.888989776373	0.886965202014	0.993724299756	0.890153025287	0.968134986235	0.8728768835	0.900865503804	0.886065241898	0.967229745487	0.886469481641	0.888261818731	0.868966316184	0.863225710704	0.990990361945	0.852698914589	0.853268215648	0.851630849233	0.935272349677	0.886581226888	0.887088796122	0.862949262628	0.869408225699	0.964741459811	0.885713053701	0.925455478573	0.950072665938	0.886077723736	0.889294891178	0.997012760008	0.97015916649	0.889270449708	0.944123789184	0.888972047812	0.886528849962	0.98709715645	0.88975919011	0.866724125436	0.9007690421
ERR110090	0.917402945777	0.845983525867	0.889301815054	0.91996497331	0.889512095199	0.98024146443	0.998355372853	0.998416728454	0.994025729364	0.874649994944	0.918266682872	0.998126135	0.917647462186	0.922924589601	0.917896057072	0.890099328331	0.840950150336	0.97892765841	0.889330888399	0.888900801711	0.88950281857	0.993215273088	0.918231806564	0.918069169995	0.996680806831	0.997518335547	0.979223798122	0.878158066479	0.889817277564	0.889475433631	0.997867399326	0.841158314232	0.924298016475	0.996651955829	0.97913032438	0.902503904227	0.890519747571	0.888834482462	0.87572559734	0.998103983047	0.889443559502	1.0	0.8898422417	0.920935814867	0.851256185488	0.946175341934	0.890615944593	0.997934984759	0.88922207791	0.979726891295	0.918415670417	0.976893305782	0.935005937792	0.885190560386	0.888757337555	0.890026767887	0.917976327267	0.952417351424	0.9351171805	0.881319255258	0.889059796322	0.978789688703	0.919225755311	0.889415904516	0.884974959045	0.891349692727	0.847042900965	0.928743201325	0.918832113985	0.89076016512	0.978503105415	0.889861155551	0.851536555351	0.874984712387	0.918029598041	0.888372881762	0.918165660996	0.935881210688	0.849940158992	0.851106346066	0.88982667066	0.844462055172	0.851591711674	0.848617459478	0.885809680793	0.918951746622	0.920738907962	0.85505224938	0.848996539389	0.890126560831	0.917700473662	0.975454894819	0.887660146636	0.917933457101	0.996989024978	0.8893359166	0.889137967736	0.997481198958	0.890328903913	0.9978968112	0.919339365732	0.88987709909	0.978748376416	0.848761692506	0.875318025498
Acinetobacter_pittii_42f_GCA_000529235_1_24_dna_genome	0.885680604625	0.859089093326	0.970158384614	0.894019685802	0.969800322979	0.890329852595	0.889536491351	0.889517255823	0.889737412291	0.900899839407	0.893599808131	0.889080268072	0.892611667431	0.886998203741	0.887164880393	0.96595367257	0.851067011757	0.889249922997	0.9875971454	0.98800140021	0.962879958217	0.890371101334	0.886520817355	0.893709567256	0.893084243623	0.889477036844	0.889323681364	0.908027689242	0.968494094466	0.968941569533	0.888827444298	0.85725852572	0.887192007874	0.890122021445	0.888218317892	0.889123263983	0.968587253109	0.975936875514	0.901771544653	0.889737820793	0.986921078733	0.8898422417	1.0	0.886474606861	0.848917105002	0.888972532156	0.964723230098	0.889698631036	0.985693653774	0.890346904674	0.886440177728	0.92640291767	0.954705091621	0.935948747989	0.982068670726	0.965033552431	0.893464267076	0.914092563703	0.890138225824	0.91194377371	0.986650698435	0.891104299031	0.890500203541	0.969667426518	0.926797434166	0.98648538347	0.852903087835	0.889434988023	0.893799514214	0.986143188834	0.890157966025	0.969142226086	0.858401149146	0.901181873347	0.886908820647	0.968386474354	0.893568770806	0.888767071938	0.872054306136	0.852688639232	0.983453561322	0.855725641647	0.848896426852	0.848746480133	0.93573745138	0.893527043966	0.893891591806	0.863881880128	0.857156217586	0.965642894017	0.885845853289	0.936123748863	0.950801634706	0.887057944518	0.889274139349	0.987279397551	0.969479148463	0.889627005874	0.94654422278	0.889030817635	0.892746488996	0.986881809675	0.890670816605	0.858073066067	0.901145279994
Acinetobacter_baumannii_1179249_GCA_000587995_1_24_dna_genome	0.97901607805	0.876369123559	0.890168709838	0.977446925743	0.891129500378	0.924142655022	0.920843000749	0.920832974277	0.920906160429	0.873775859805	0.977677377429	0.92085160029	0.975814534713	0.978658391582	0.978073079393	0.890966077469	0.852715157052	0.921913965988	0.888083045504	0.889401559155	0.886301236421	0.921733375093	0.977663454134	0.977659938514	0.924186396079	0.920856114842	0.920552293677	0.87918144083	0.88943540018	0.887771745998	0.920914502441	0.851040568289	0.975695273596	0.920926243621	0.92056898978	0.919773915654	0.890113428184	0.890423395434	0.87401302497	0.920747827726	0.887994063061	0.920935814867	0.886474606861	1.0	0.844428470687	0.953291970871	0.88712079552	0.920467108321	0.887742303936	0.920268625813	0.97740761888	0.945884065922	0.901054286164	0.883235450196	0.88777802782	0.885532368208	0.97748063695	0.955652069007	0.96936506906	0.880106549675	0.886583053759	0.920465903785	0.976528471287	0.886547880186	0.881632274124	0.886679457031	0.85138373498	0.971122266372	0.977247939132	0.888482239173	0.92020000774	0.888298351323	0.857862315825	0.87432367968	0.977673397079	0.889448405019	0.977666179348	0.971052484359	0.874763649609	0.851170025662	0.886817657214	0.847723438649	0.844084802161	0.845623102798	0.882420314947	0.977426907691	0.976461292093	0.863769105751	0.851915201689	0.885940580418	0.978311953674	0.944899419575	0.883544309715	0.977806927938	0.920633223412	0.888239462319	0.891591307606	0.920419550165	0.891661053809	0.920387396324	0.975226894293	0.889008690678	0.919958862618	0.853347605267	0.873778149308
Acinetobacter_baumannii_1000160_GCA_000588715_2_24_dna_genome	0.851477751163	0.860473771498	0.846987370271	0.851212696853	0.852513950272	0.85146832478	0.851134607344	0.851078385123	0.851470476316	0.84393833466	0.850847049085	0.851523345283	0.851303957202	0.851228747076	0.850931963412	0.848941407537	0.839425996434	0.84964663242	0.849409571361	0.847771433058	0.849160118997	0.853662097323	0.850607849176	0.850910057044	0.851878234513	0.851054060414	0.849648611992	0.847114011691	0.846572267997	0.854657922887	0.851327395613	0.840393180403	0.853017575483	0.85154575314	0.850618294883	0.851736897689	0.854024165956	0.853382115074	0.844264910154	0.851076083532	0.853079755246	0.851256185488	0.848917105002	0.844428470687	1.0	0.85162859144	0.849306686172	0.846368971068	0.852277791289	0.845521010823	0.844920428386	0.901035196687	0.8507605141	0.846763296183	0.847165176125	0.847929229206	0.844954097758	0.944255851349	0.846943358829	0.849993253272	0.847012478498	0.84851491757	0.846393484439	0.851927451524	0.846900935324	0.853882786696	0.839306362928	0.846231165715	0.8449417824	0.851082774338	0.846173178564	0.850142916723	0.842899556554	0.844732318375	0.845007364361	0.848742818331	0.845066844071	0.847262874867	0.843475869086	0.843329962663	0.847897209487	0.842585612358	0.998979065698	0.969385464998	0.849189314188	0.845248740449	0.845548125553	0.966750511576	0.845712606479	0.847907873309	0.845724684938	0.907428061566	0.844362172986	0.844935019881	0.846980196562	0.850586158301	0.847789071771	0.846332210386	0.845949102916	0.84881935256	0.845993505957	0.853004366962	0.844775198394	0.84144883954	0.843565434022
ERR190426	0.955051306173	0.86189258312	0.889328140892	0.968439422	0.888918850009	0.940805294744	0.945792072631	0.945985599837	0.94616218672	0.873570238103	0.967800509362	0.945512680705	0.959570271732	0.966972847654	0.96771308454	0.888714483782	0.854393245167	0.940516949961	0.888481701684	0.887890167441	0.886161121328	0.945253860517	0.968183096344	0.96773308486	0.947476017607	0.946449039542	0.940464650863	0.87759679212	0.888579700621	0.88682482096	0.945559716572	0.858403218636	0.952214464126	0.946136251892	0.939439702188	0.909940226161	0.889288741908	0.887293855543	0.874614611151	0.945881357166	0.888267102365	0.946175341934	0.888972532156	0.953291970871	0.85162859144	1.0	0.889880369321	0.951101488508	0.891430688354	0.943546712658	0.984707125699	0.960820467102	0.914959559186	0.884931956628	0.889801877375	0.888847373312	0.984151935923	0.936879005549	0.981734528179	0.88294174156	0.889946853875	0.943404421941	0.960179149097	0.890817405941	0.884677154183	0.892917722732	0.862289981679	0.967706354591	0.98284786119	0.892115558949	0.943237226478	0.89138460193	0.874216751002	0.875941692329	0.984484228659	0.890472033165	0.984099214705	0.979823715008	0.886991115967	0.868890046354	0.890680593098	0.868717071384	0.857942209268	0.856505501317	0.886135761526	0.984063966199	0.983395820848	0.874294970578	0.870344365908	0.88949152261	0.964487082479	0.964363091265	0.887405391302	0.984848133026	0.948442985463	0.890777002361	0.890835060254	0.949855160004	0.890508371673	0.948746298415	0.972224479817	0.89184035095	0.944116536319	0.870028744262	0.876171107553
Acinetobacter_baumannii_742879_GCA_000588535_1_24_dna_genome	0.88482186784	0.858929493431	0.96472328433	0.886612262121	0.965272984637	0.8907761436	0.890492745774	0.890487967263	0.890150316212	0.901387906049	0.88599747076	0.890232447873	0.886173356357	0.886568547196	0.885948425393	0.966210153261	0.838870822153	0.890337466092	0.96556610955	0.966178436048	0.962934496458	0.891434547233	0.885974700937	0.885975987376	0.891291356967	0.890534702819	0.889779730129	0.908906125428	0.965295912496	0.964966736517	0.890157095149	0.839112430464	0.885996381307	0.890576094557	0.889760931161	0.888893030952	0.965175900258	0.966768401492	0.902191069574	0.890479703244	0.964621694679	0.890615944593	0.964723230098	0.88712079552	0.849306686172	0.889880369321	1.0	0.889794211579	0.964080098337	0.890085419364	0.884674853763	0.926599749059	0.938435399314	0.934847123279	0.964640352032	0.965233769263	0.884571530288	0.911381074169	0.886927520111	0.910396854603	0.964812199295	0.889846248261	0.885490076957	0.964220997152	0.926357076431	0.9634899334	0.839923121702	0.887574001464	0.884772725538	0.963890286013	0.888886081264	0.963766799985	0.83870541936	0.901584368759	0.884520122096	0.964271821706	0.884643681175	0.886818740895	0.84371216207	0.8397909133	0.964211436397	0.844075388733	0.848243449198	0.849386881801	0.935216911551	0.884703173103	0.885218322171	0.84967040644	0.840421407815	0.965683621745	0.883696802088	0.924987822698	0.949665056128	0.884485693957	0.889319489058	0.964344408858	0.964311447136	0.889530974047	0.943957399123	0.889442040551	0.885221465289	0.965038208578	0.889599371179	0.838884693906	0.901494568729
ERR190499	0.917421838857	0.845601128598	0.889703588041	0.920095070392	0.889388029965	0.980191287908	0.997757819353	0.998173554404	0.994647755681	0.874501907103	0.918377029478	0.998068563463	0.917832913853	0.923388231635	0.918005417273	0.889535494204	0.840655500203	0.978840880009	0.889174646536	0.888812990404	0.888907552397	0.993507625175	0.918217129395	0.918173838923	0.996885515452	0.997668654267	0.979082574047	0.878170711815	0.889564733382	0.889286313249	0.998182479195	0.841151080966	0.924261028447	0.996804733451	0.978789834095	0.902259997034	0.890532486348	0.888902206836	0.87555218377	0.997913888976	0.889438879413	0.997934984759	0.889698631036	0.920467108321	0.846368971068	0.951101488508	0.889794211579	1.0	0.88949863375	0.979770958804	0.918429604658	0.976803802982	0.933618388077	0.885041592851	0.888719856683	0.88976769585	0.918074112666	0.943824340631	0.935989530616	0.880383327714	0.888985946981	0.978702392612	0.919042117942	0.88933789638	0.885172013686	0.891374918812	0.846766729827	0.92851215096	0.918877375406	0.890658845684	0.978492505594	0.889899157807	0.851284469186	0.874945271685	0.918092433957	0.888579303134	0.918205746942	0.936941589231	0.851177168723	0.850995074333	0.889753828829	0.844972120839	0.851965514514	0.848903568891	0.885627476234	0.919010950599	0.920678151107	0.855102928172	0.849401380857	0.890019831433	0.917446466632	0.976236840022	0.887623569954	0.917834490875	0.996528754265	0.889411830581	0.888947984427	0.997463551302	0.89066817196	0.998103267838	0.919368598438	0.88958898661	0.978812965973	0.848559820824	0.875114491366
Acinetobacter_baumannii_1451147_GCA_000681535_1_24_dna_genome	0.886900016531	0.872053980833	0.968652065884	0.888823392524	0.969999547232	0.891943493378	0.889326211966	0.889378400562	0.889727449186	0.901394079092	0.888283379593	0.889975785567	0.887146599867	0.886794477037	0.887731715707	0.965736682542	0.850062892389	0.88994117988	0.995985180066	0.98716759598	0.963172019805	0.891189642234	0.886743040241	0.888371655398	0.890300010213	0.889428175244	0.889058647216	0.907814161442	0.967271803411	0.968109593951	0.889766634869	0.86756655054	0.888742857995	0.889464753173	0.888982315851	0.890069132937	0.966959828372	0.975533360852	0.901968569489	0.8892071921	0.995675998261	0.88922207791	0.985693653774	0.887742303936	0.852277791289	0.891430688354	0.964080098337	0.88949863375	1.0	0.890763934411	0.885848894602	0.923641386455	0.96317351768	0.936629356402	0.992077991131	0.965560898367	0.887025541608	0.923113745996	0.888406286409	0.912778663467	0.986824378611	0.891645656413	0.890549223634	0.970995922542	0.927029758981	0.996493356556	0.855085257631	0.88982908591	0.887331317146	0.994100193433	0.890702784632	0.969009859175	0.872867596307	0.902173095887	0.886660500974	0.968300719664	0.887017467149	0.888278311106	0.873930747859	0.86682434417	0.990507478171	0.854781666797	0.854310179797	0.852939269728	0.93632771708	0.887103854359	0.887562431919	0.875646487653	0.872601948421	0.965795564751	0.88648607992	0.926752111666	0.951142964707	0.886760717112	0.889217363559	0.99664028055	0.971263091938	0.88908658641	0.94579019666	0.889381622169	0.886355522439	0.987564787086	0.889391430215	0.870236428084	0.902059929058
ERR356238	0.918314005488	0.850923245653	0.889926662871	0.920524056923	0.891925066348	0.978805551097	0.979857638531	0.979952584077	0.978307158816	0.875003026615	0.919042685151	0.979940003679	0.918684445086	0.921619434267	0.918527334265	0.890826669212	0.844507628725	0.97722831538	0.89067009562	0.890555483218	0.889767111173	0.9791176411	0.918701425651	0.918946937343	0.978827220302	0.979843661327	0.978027450662	0.878303960483	0.890552897842	0.890399638948	0.979903486871	0.846208536001	0.925263973245	0.979715066312	0.978728509918	0.902590497042	0.891995993974	0.89013734603	0.875767023413	0.97987346519	0.889907548199	0.979726891295	0.890346904674	0.920268625813	0.845521010823	0.943546712658	0.890085419364	0.979770958804	0.890763934411	1.0	0.918423843304	0.975213695564	0.92593813223	0.88443934973	0.890068636531	0.890522165965	0.918568657332	0.960640285326	0.930235847634	0.882481325139	0.890246614961	0.977721359637	0.917879371775	0.891574476684	0.883834719335	0.891157622222	0.850158424462	0.928819887228	0.919345090863	0.890624200018	0.977513974089	0.89003460287	0.855517569159	0.875305417589	0.918725771667	0.891496460487	0.918817924753	0.928955666579	0.861978029223	0.861520098588	0.890581761446	0.856006826597	0.851213103345	0.850591522812	0.885903669771	0.919361267184	0.921728884566	0.857282806277	0.857437712715	0.89047540807	0.918803480388	0.979752324257	0.888563667335	0.918322588646	0.979403504193	0.890706846306	0.890130278044	0.979984249294	0.891543582821	0.979547884238	0.919333794098	0.890798058137	0.977871902022	0.852549889135	0.875606653885
ERR190427	0.982134418375	0.846852041688	0.885559452865	0.998078929475	0.887204349307	0.919042797436	0.91834064248	0.918401779669	0.918936176597	0.873134844031	0.998231238328	0.917964356382	0.988219848261	0.996457979726	0.998457898937	0.885747125221	0.840712259454	0.917885425608	0.885882600518	0.885883583828	0.884678231879	0.919284589213	0.998544214685	0.998290588668	0.922659580736	0.918451589145	0.918114627195	0.877641554869	0.885820103378	0.885950596978	0.91806111352	0.84283268678	0.976667740951	0.918743629055	0.917228686904	0.918678121569	0.88647111453	0.886335694602	0.87409695091	0.918389612418	0.885768508776	0.918415670417	0.886440177728	0.97740761888	0.844920428386	0.984707125699	0.884674853763	0.918429604658	0.885848894602	0.918423843304	1.0	0.943559286919	0.898541409549	0.881910553677	0.886005386441	0.885807743874	0.998172750023	0.926428115404	0.989127173855	0.879849609428	0.886056343882	0.918787238288	0.977686969281	0.886677490267	0.881582988146	0.886922736929	0.846537226002	0.978677028955	0.997360507566	0.886519032685	0.918247729314	0.886212941263	0.857302332537	0.873544487248	0.99837898411	0.88615264637	0.998154281168	0.988602809735	0.863914642849	0.857112368831	0.885921465639	0.859346772406	0.851242497387	0.850788113374	0.882936974526	0.998026871978	0.997027072647	0.858521119016	0.854750269382	0.885450582533	0.982112445007	0.949421269462	0.88441565326	0.998521299882	0.918361485687	0.886399228457	0.886555084859	0.918516847526	0.887127495392	0.91827241386	0.987828320038	0.886972818524	0.918489190779	0.850802777655	0.874204717034
ERR197559	0.939596227677	0.901471212336	0.926575311374	0.944220832977	0.928902038903	0.976759081343	0.97680282816	0.976742836296	0.977795925034	0.915365210191	0.944965697669	0.968328355134	0.940888030502	0.944740503753	0.943523545493	0.930936492677	0.900969787393	0.973784060575	0.925089483552	0.928239836869	0.925833431848	0.976316994212	0.943311863539	0.943396591041	0.97585031604	0.976595373852	0.975403252794	0.914266769413	0.925901957612	0.922320495856	0.976512332466	0.907189742024	0.941536233817	0.976688057473	0.975227656681	0.928404936285	0.927381701815	0.926098310292	0.914985641241	0.976811924366	0.925375783309	0.976893305782	0.92640291767	0.945884065922	0.901035196687	0.960820467102	0.926599749059	0.976803802982	0.923641386455	0.975213695564	0.943559286919	1.0	0.949463071484	0.921804902696	0.92428066633	0.92299079373	0.943361313763	0.922933275874	0.950086517781	0.923144596037	0.923248432705	0.977700948335	0.940431011692	0.928187451781	0.921164760766	0.930746722846	0.898500893962	0.950176259402	0.944285660913	0.923443567035	0.974627629071	0.938757129991	0.884781282677	0.912359395487	0.944896640222	0.925521804511	0.94465557973	0.948063484078	0.883024155879	0.886697440201	0.924352900614	0.899304732559	0.891512577045	0.893496196293	0.919413224347	0.94497125364	0.945992453642	0.927279630013	0.897545549287	0.920496139271	0.941993923173	0.846858023169	0.920572430242	0.943303228286	0.975684430765	0.921132152703	0.918374889342	0.976295066375	0.915770861694	0.977641754939	0.942162358658	0.932253716118	0.975877661891	0.894504654717	0.913649744358
Acinetobacter_baumannii_1288284_GCA_000681715_1_24_dna_genome	0.898431673715	0.86598651609	0.942215574277	0.900632217922	0.943920219943	0.925912520924	0.934751793535	0.934252568921	0.932419856493	0.89229764559	0.899572592886	0.933877700416	0.898898340715	0.900812270243	0.899037087201	0.940684816512	0.84757997901	0.924768879891	0.963491095624	0.956200556033	0.937132793143	0.934017139065	0.898678370909	0.899482019882	0.933518721534	0.933564858498	0.926003295888	0.897620378013	0.941854180581	0.940995722302	0.934060918855	0.86529129256	0.902098482171	0.934858430373	0.92529786377	0.89480867155	0.941865314731	0.946472943613	0.892895413763	0.935216041342	0.962316415943	0.935005937792	0.954705091621	0.901054286164	0.8507605141	0.914959559186	0.938435399314	0.933618388077	0.96317351768	0.92593813223	0.898541409549	0.949463071484	1.0	0.920675911618	0.96679864404	0.942846242188	0.899110912901	0.936957051992	0.907106847249	0.903352664854	0.961574436883	0.92941941222	0.90182810542	0.948490406508	0.913356140412	0.970932149194	0.859565761227	0.905504069148	0.899638021306	0.96966359452	0.928652451624	0.948333670229	0.873182634201	0.894170182231	0.898913828647	0.9459955146	0.899234769507	0.907299538767	0.875578846884	0.866783017285	0.965125116276	0.856951440119	0.856834194229	0.854755155663	0.921119170031	0.899669140409	0.900836172006	0.869294662654	0.873892317019	0.942704806374	0.898696186016	0.958594905834	0.931386856144	0.898910868414	0.938889388512	0.973365067561	0.947763150839	0.940024548327	0.929043778095	0.939301874582	0.899655269496	0.962345512119	0.928925458152	0.872821232255	0.894303799424
Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	0.881236756471	0.846323249784	0.936198575124	0.882163782213	0.93696031978	0.885339123279	0.885051339778	0.885059844135	0.884708140665	0.900974389823	0.881903986987	0.884362561489	0.882374704981	0.882365065644	0.881838115583	0.936054048251	0.84118694277	0.884374584908	0.936294453018	0.936680724079	0.935889282135	0.886098904229	0.881889318945	0.881886830583	0.885450294675	0.885038328384	0.88478755459	0.908269231303	0.93588524668	0.936041786718	0.884325960036	0.841499440861	0.88267451712	0.885363655121	0.884643662787	0.885518612287	0.935573013316	0.936993448636	0.902375617259	0.885085628384	0.935530974057	0.885190560386	0.935948747989	0.883235450196	0.846763296183	0.884931956628	0.934847123279	0.885041592851	0.936629356402	0.88443934973	0.881910553677	0.921804902696	0.920675911618	1.0	0.935741219145	0.936190655498	0.881634897645	0.938964481357	0.883096360711	0.909714398813	0.935527922057	0.884684196982	0.882556926358	0.935781478821	0.93742731553	0.93527575547	0.841944642563	0.883817313472	0.881775249598	0.935728180961	0.884987253404	0.935251087417	0.840776563427	0.901644282535	0.881650162127	0.936777736148	0.881721787767	0.883109922385	0.841123159375	0.842411528184	0.935673994503	0.841306714507	0.846285627331	0.848640486352	0.966970892185	0.881780864218	0.882216194247	0.847909760842	0.842371069929	0.936375791622	0.881118082398	0.924963072378	0.931060470745	0.881629926834	0.884708948623	0.935734662643	0.936716034873	0.884843752224	0.937001538009	0.883994885568	0.882115728496	0.93623301088	0.885439242525	0.841720062351	0.90082917831
6_S6_L001_R1_001_assembly	0.887412435808	0.854230061514	0.966181158694	0.887326240148	0.969304214959	0.891142954845	0.888909299026	0.888889744583	0.888993628852	0.900788441199	0.886984485755	0.888836713649	0.88640271129	0.886505958773	0.88689197199	0.965931571925	0.85052582787	0.890644187383	0.992994061733	0.988048977236	0.962807754739	0.890531699929	0.886342660012	0.886983582057	0.889685506041	0.888699400306	0.888910301077	0.907660727335	0.968399101872	0.968210283833	0.888517152013	0.850538725038	0.889430576904	0.889028283045	0.888505415975	0.889288813907	0.967569434029	0.977172615185	0.901450840799	0.888859000569	0.992659678454	0.888757337555	0.982068670726	0.88777802782	0.847165176125	0.889801877375	0.964640352032	0.888719856683	0.992077991131	0.890068636531	0.886005386441	0.92428066633	0.96679864404	0.935741219145	1.0	0.965046172393	0.886880870888	0.91357719849	0.888246348362	0.911842475846	0.991526486153	0.891355184298	0.891719428008	0.969805705669	0.926246038515	0.991686930477	0.85427988162	0.889554586012	0.887659157851	0.990007909716	0.890247453541	0.966800675519	0.859570932752	0.901175519437	0.886651701121	0.968165418188	0.886973312731	0.889224155896	0.867097224647	0.857829713402	0.993080208324	0.856760092972	0.853048868774	0.852110081096	0.935782694853	0.887009204731	0.88760809158	0.874261170001	0.856583232922	0.965360452394	0.887452569968	0.918350193618	0.950141024878	0.886741640962	0.889366247093	0.992482118242	0.96848273648	0.888786345646	0.944260844223	0.888838561407	0.886472578385	0.987837324509	0.889495224211	0.856574441485	0.901310873041
